count robl hse
6 0.3068211880711881 61158
6 0.23334268777817166 104555
6 0.12466931216931217 87307
6 0.6666666666666666 12770
6 0.2988101966581163 57589
6 0.7308878256246677 15546
6 0.05568165966112051 71188
6 0.3400735294117647 57967
6 0.3988075868434527 49517
6 0.10202417087063 84294
6 0.14374699374699373 58996
6 0.2592874692874693 83175
6 0.5937743447547369 18196
6 1.25 2132
6 0.26340508225277537 91319
6 0.26480948990297654 71731
5 0.12339024390243902 68678
5 0.8549450549450549 14263
5 0.08365800865800865 134890
5 0.11859622888543911 117256
5 0.45154444844941055 47158
5 0.371986531986532 53956
5 0.4817647567193847 35114
5 0.8833333333333332 10663
5 0.17690748836249257 70255
5 0.8883333333333333 4238
5 0.841025641025641 12179
5 0.3862225938312895 59409
5 0.4172590020779084 71481
5 0.41826612393909385 48189
5 0.5600434782608696 20921
5 0.31951435624036245 57782
5 0.292002886002886 75517
5 0.25647773279352226 60876
5 0.4722902343873109 41543
5 0.2364034954278857 62040
5 0.926097431979785 4547
5 0.8523809523809524 8576
4 0.6452941176470588 23617
4 0.1616808914177335 62182
4 0.44241748589574675 58787
4 0.16590533122791187 118124
4 0.13085880904085773 136875
4 0.13192630563173857 111434
4 0.4948893698893699 58109
4 1.5 5015
4 0.506578947368421 29400
4 0.07218643425539978 77866
4 0.20226964769647698 137343
4 0.20294232164191842 109566
4 0.27669618660472317 151159
4 1.4008928571428572 2604
4 2.5 596
4 0.24734848484848485 111850
4 0.604951690821256 22725
4 0.7509600614439325 16518
4 0.5059523809523809 47450
4 0.050871080139372825 98445
4 0.5906158357771261 26510
4 0.5073591253153911 40070
4 0.1768316110227875 101253
4 0.09354636591478696 89374
4 1.1916666666666667 2399
4 0.15860511954261955 138362
4 0.563813025210084 31510
4 0.15211104684788895 90134
4 0.3513659763659764 76912
4 0.1360805860805861 188884
4 0.38482152452740687 68285
4 0.20256410256410257 93420
4 0.17813324160073385 94177
4 0.7912698412698413 14099
4 0.43029448621553884 53370
3 0.18310104529616725 105210
3 0.5764411027568922 37584
3 0.12372574190138186 143470
3 0.33951558265582654 84992
3 0.4119537496553625 64229
3 0.9090909090909091 11437
3 0.6069389547650418 33577
3 1.1136363636363635 2654
3 0.33055555555555555 115517
3 0.5389103389103389 31290
3 0.2020822665983956 123651
3 0.34959349593495936 80618
3 0.3793028322440087 75000
3 0.5384689502336562 38668
3 0.07576633892423366 99273
3 1.0 11452
3 0.621031746031746 26458
3 0.2428488264401577 161064
3 0.29433719433719435 64625
3 0.09514452332657201 108059
3 0.06484487734487734 105177
3 0.5 26264
3 0.09049529289409348 94930
3 0.8709677419354839 23159
3 0.5553929765886287 42932
2 0.8020833333333333 32711
2 0.29107830551989733 120194
2 0.084375 156141
2 0.3380952380952381 89151
2 0.096875 177672
2 0.13030560271646857 154145
2 0.5064102564102564 75083
2 0.05857385398981324 123016
2 0.06386392811296535 202476
2 0.2899159663865546 108458
2 0.9166666666666666 41457
2 0.16666666666666666 169542
2 0.13031358885017422 130125
2 0.7445887445887446 24940
2 0.06618156618156618 113463
