robl ncl count
0.46153846153846156 10 1
0.11904761904761904 3 1
0.4782608695652174 0 1
0.4782608695652174 3 1
0.47058823529411764 5 1
0.13333333333333333 17 1
0.13333333333333333 24 1
0.13513513513513514 5 1
0.43333333333333335 27 1
0.125 14 1
0.125 13 1
0.45454545454545453 7 1
0.47058823529411764 6 1
0.11904761904761904 12 1
0.11904761904761904 22 1
0.4722222222222222 13 1
0.4722222222222222 8 1
0.47058823529411764 20 1
0.47058823529411764 16 1
0.11904761904761904 4 1
0.4782608695652174 6 1
0.10256410256410256 10 1
0.12 9 1
0.12 10 1
0.12 11 1
0.46875 12 1
0.46875 3 1
0.47368421052631576 2 1
0.47368421052631576 6 1
0.125 12 1
0.4782608695652174 2 1
0.4827586206896552 1 1
0.48 14 1
0.48 0 1
0.4782608695652174 18 1
0.46153846153846156 30 1
0.4634146341463415 14 1
0.06896551724137931 8 1
0.0625 6 1
0.07142857142857142 11 1
0.7692307692307693 3 1
0.8571428571428571 10 1
0.7692307692307693 6 1
0.06666666666666667 9 1
0.0625 7 1
0.06060606060606061 20 1
0.4642857142857143 0 1
0.8333333333333334 5 1
0.8333333333333334 14 1
0.8333333333333334 15 1
0.0625 8 1
0.8333333333333334 59 1
0.8461538461538461 9 1
0.07142857142857142 12 1
0.07142857142857142 13 1
0.07142857142857142 14 1
0.7419354838709677 0 1
0.7407407407407407 21 1
0.7368421052631579 12 1
0.7333333333333333 55 1
0.07142857142857142 16 1
0.7333333333333333 5 1
0.7333333333333333 1 1
0.7272727272727273 10 1
0.7272727272727273 5 1
0.07142857142857142 23 1
0.7272727272727273 3 1
0.07142857142857142 10 1
0.07142857142857142 9 1
0.75 7 1
0.8461538461538461 75 1
0.06060606060606061 7 1
0.058823529411764705 20 1
0.8 48 1
0.12121212121212122 12 1
0.12121212121212122 10 1
0.12 43 1
0.12 22 1
0.12 15 1
0.4666666666666667 8 1
0.47058823529411764 4 1
0.5833333333333334 6 1
0.55 5 1
0.06666666666666667 11 1
0.8181818181818182 0 1
0.8125 1 1
0.8125 0 1
0.8095238095238095 3 1
0.8 10 1
0.058823529411764705 14 1
0.8 8 1
0.0625 10 1
0.0625 19 1
0.8 4 1
0.0625 25 1
0.06451612903225806 10 1
0.7916666666666666 4 1
0.06451612903225806 16 1
0.7777777777777778 57 1
0.8181818181818182 3 1
0.8181818181818182 4 1
0.8235294117647058 2 1
0.06060606060606061 9 1
0.058823529411764705 11 1
0.4358974358974359 6 1
0.4358974358974359 18 1
0.43333333333333335 8 1
0.5263157894736842 8 1
0.5 21 1
0.5 20 1
0.1111111111111111 16 1
0.5 16 1
0.5 13 1
0.5151515151515151 3 1
0.5263157894736842 21 1
0.13333333333333333 11 1
0.10810810810810811 12 1
0.5476190476190477 0 1
0.10256410256410256 12 1
0.5454545454545454 9 1
0.5454545454545454 6 1
0.10344827586206896 6 1
0.1111111111111111 14 1
0.1111111111111111 13 1
0.5 26 1
0.5 34 1
0.5121951219512195 2 1
0.5128205128205128 17 1
0.5142857142857142 3 1
0.5172413793103449 0 1
0.5263157894736842 6 1
0.5185185185185185 3 1
0.5217391304347826 2 1
0.5217391304347826 7 1
0.5217391304347826 36 1
0.1111111111111111 9 1
0.5238095238095238 2 1
0.5238095238095238 3 1
0.5238095238095238 5 1
0.10344827586206896 16 1
0.10526315789473684 10 1
0.10526315789473684 13 1
0.10714285714285714 32 1
0.48484848484848486 0 1
0.11764705882352941 11 1
0.4838709677419355 12 1
0.11428571428571428 7 1
0.11428571428571428 12 1
0.4857142857142857 3 1
0.11428571428571428 10 1
0.11428571428571428 9 1
0.4878048780487805 10 1
0.5238095238095238 9 1
0.11428571428571428 5 1
0.1111111111111111 22 1
0.10810810810810811 8 1
0.5294117647058824 9 1
0.5333333333333333 3 1
0.5428571428571428 26 1
0.10714285714285714 13 1
0.5333333333333333 7 1
0.5333333333333333 12 1
0.10714285714285714 12 1
0.5333333333333333 15 1
0.5333333333333333 35 1
0.10714285714285714 11 1
0.5384615384615384 4 1
0.5384615384615384 9 1
0.5384615384615384 10 1
0.5405405405405406 3 1
0.5405405405405406 18 1
0.5416666666666666 1 1
0.10526315789473684 17 1
0.10810810810810811 13 1
0.5263157894736842 2 1
0.5263157894736842 4 1
0.13513513513513514 16 1
0.4482758620689655 9 1
0.4482758620689655 5 1
0.44 2 1
0.13157894736842105 11 1
0.4827586206896552 4 1
0.42857142857142855 11 1
0.42857142857142855 40 1
0.42857142857142855 21 1
0.42857142857142855 19 1
0.13513513513513514 9 1
0.42857142857142855 13 1
0.13513513513513514 11 1
0.13513513513513514 13 1
0.43333333333333335 0 1
0.13636363636363635 7 1
0.45 2 1
0.13636363636363635 8 1
0.13636363636363635 9 1
0.13636363636363635 17 1
0.13636363636363635 18 1
0.43243243243243246 8 1
0.43333333333333335 1 1
0.4375 21 1
0.13157894736842105 18 1
0.13157894736842105 14 1
0.4375 10 1
0.4375 7 1
0.4375 6 1
0.13157894736842105 16 1
0.13157894736842105 17 1
0.12903225806451613 7 1
0.1282051282051282 15 1
0.5263157894736842 5 1
0.4411764705882353 1 1
0.4827586206896552 18 1
0.275 5 1
0.4827586206896552 16 1
0.13157894736842105 7 1
0.4444444444444444 11 1
0.4444444444444444 9 1
0.4444444444444444 8 1
0.13043478260869565 12 1
0.13043478260869565 14 1
0.13043478260869565 24 1
0.13157894736842105 9 1
0.4444444444444444 15 1
0.4411764705882353 10 1
0.4411764705882353 9 1
0.44 14 1
0.45 7 1
0.13157894736842105 10 1
0.44 7 1
0.4444444444444444 12 1
0.12903225806451613 10 1
0.44 1 1
0.45 10 1
0.125 16 1
0.125 19 1
0.1282051282051282 5 1
0.1282051282051282 7 1
0.1282051282051282 10 1
0.45 17 1
0.45 8 1
0.12903225806451613 8 1
0.75 34 1
0.7647058823529411 12 1
0.3170731707317073 5 1
0.07692307692307693 8 1
0.07317073170731707 15 1
0.07317073170731707 10 1
0.7142857142857143 8 1
0.07317073170731707 9 1
0.7058823529411765 9 1
0.6923076923076923 5 1
0.65 0 1
0.625 10 1
0.08 7 1
0.07894736842105263 26 1
0.07894736842105263 13 1
0.07894736842105263 8 1
0.07692307692307693 16 1
0.6666666666666666 7 1
0.07407407407407407 9 1
0.7083333333333334 19 1
0.7 62 1
0.6923076923076923 13 1
0.075 6 1
0.7 17 1
0.7 6 1
0.075 11 1
0.7 1 1
0.075 14 1
0.6470588235294118 23 1
0.6470588235294118 4 1
0.6153846153846154 3 1
0.6470588235294118 3 1
0.625 28 1
0.625 20 1
0.625 15 1
0.07692307692307693 13 1
0.07692307692307693 11 1
0.6666666666666666 29 1
0.5714285714285714 15 1
0.10256410256410256 6 1
0.10256410256410256 8 1
0.10256410256410256 9 1
0.55 8 1
0.0975609756097561 6 1
0.5652173913043478 9 1
0.5652173913043478 20 1
0.5714285714285714 51 1
0.09523809523809523 9 1
0.5806451612903226 0 1
0.5789473684210527 3 1
0.5789473684210527 1 1
0.09523809523809523 10 1
0.5757575757575758 21 1
0.0975609756097561 4 1
0.6666666666666666 30 1
0.5714285714285714 10 1
0.09523809523809523 13 1
0.09523809523809523 21 1
0.0967741935483871 9 1
0.0967741935483871 13 1
0.0967741935483871 15 1
0.6153846153846154 0 1
0.6153846153846154 2 1
0.7142857142857143 11 1
0.6470588235294118 5 1
0.6875 3 1
0.6842105263157895 3 1
0.6842105263157895 1 1
0.6842105263157895 0 1
0.625 14 1
0.625 9 1
0.7647058823529411 10 1
0.23333333333333334 17 1
0.3142857142857143 2 1
0.3142857142857143 1 1
0.23076923076923078 15 1
0.3103448275862069 22 1
0.23529411764705882 9 1
0.23333333333333334 30 1
0.23333333333333334 10 1
0.625 8 1
0.3125 7 1
0.3125 8 1
0.3125 9 1
0.23076923076923078 37 1
0.3125 12 1
0.3125 13 1
0.22857142857142856 7 1
0.3170731707317073 1 1
0.22580645161290322 17 1
0.3157894736842105 53 1
0.22580645161290322 20 1
0.22727272727272727 6 1
0.22857142857142856 2 1
0.22857142857142856 8 1
0.3142857142857143 6 1
0.22857142857142856 15 1
0.22857142857142856 21 1
0.23076923076923078 14 1
0.3142857142857143 10 1
0.3142857142857143 9 1
0.3142857142857143 7 1
0.3103448275862069 13 1
0.3103448275862069 7 1
0.23076923076923078 19 1
0.3125 17 1
0.3125 18 1
0.6428571428571429 13 1
0.08108108108108109 13 1
0.08108108108108109 14 1
0.08333333333333333 20 1
0.08571428571428572 3 1
0.6190476190476191 13 1
0.6190476190476191 1 1
0.6190476190476191 0 1
0.6153846153846154 29 1
0.6285714285714286 1 1
0.631578947368421 3 1
0.08108108108108109 5 1
0.64 2 1
0.08 12 1
0.08 15 1
0.6428571428571429 1 1
0.3125 32 1
0.6428571428571429 0 1
0.64 13 1
0.6363636363636364 11 1
0.6363636363636364 1 1
0.6363636363636364 10 1
0.6363636363636364 7 1
0.6363636363636364 6 1
0.6363636363636364 5 1
0.08 17 1
0.6363636363636364 2 1
0.13793103448275862 6 1
0.4090909090909091 4 1
0.13793103448275862 11 1
0.23529411764705882 19 1
0.1 23 1
0.5555555555555556 5 1
0.1 16 1
1.5 21 1
1.5714285714285714 9 1
0.047619047619047616 5 1
1.6666666666666667 5 1
0.047619047619047616 4 1
1.6666666666666667 20 1
1.75 0 1
1.8888888888888888 5 1
0.5555555555555556 14 1
2.0 7 1
2.5 0 1
2.5 3 1
2.5 6 1
2.5 19 1
3.0 12 1
1.25 1 1
1.1666666666666667 4 1
0.8571428571428571 28 1
1.1428571428571428 1 1
0.9230769230769231 0 1
0.05555555555555555 10 1
0.9090909090909091 13 1
0.9090909090909091 6 1
0.05714285714285714 8 1
0.9047619047619048 0 1
0.9 20 1
0.8888888888888888 13 1
0.8888888888888888 7 1
0.8888888888888888 6 1
0.05714285714285714 9 1
0.05714285714285714 13 1
0.05714285714285714 20 1
2.0 0 1
0.047619047619047616 6 1
1.5 10 1
1.2 1 1
0.7619047619047619 11 1
0.7619047619047619 3 1
0.7619047619047619 0 1
0.06896551724137931 10 1
0.75 9 1
0.06896551724137931 11 1
0.75 21 1
0.75 17 1
0.75 14 1
0.75 13 1
0.06896551724137931 22 1
0.8571428571428571 6 1
0.8571428571428571 11 1
0.7142857142857143 22 1
0.047619047619047616 7 1
1.5 6 1
0.047619047619047616 9 1
0.04878048780487805 5 1
0.05 7 1
1.4285714285714286 50 1
0.05 10 1
1.375 0 1
1.3333333333333333 15 1
0.05 14 1
1.3333333333333333 8 1
0.05 18 1
1.2857142857142858 0 1
1.25 11 1
1.25 7 1
1.25 2 1
0.058823529411764705 5 1
0.058823529411764705 6 1
0.05555555555555555 8 1
0.08695652173913043 7 1
0.09090909090909091 19 1
0.08695652173913043 11 1
0.08695652173913043 9 1
0.6 7 1
0.6086956521739131 29 1
0.6111111111111112 41 1
0.6111111111111112 20 1
0.6111111111111112 5 1
0.6111111111111112 1 1
0.08571428571428572 16 1
0.6086956521739131 38 1
0.6086956521739131 6 1
0.6 8 1
0.6086956521739131 0 1
0.6 33 1
0.5882352941176471 2 1
0.6 26 1
0.6 13 1
0.6 11 1
0.13793103448275862 8 1
0.09375 12 1
0.08571428571428572 11 1
0.5806451612903226 82 1
0.5625 23 1
0.0975609756097561 9 1
0.1 13 1
0.1 15 1
0.56 8 1
0.56 5 1
0.5588235294117647 2 1
0.09090909090909091 13 1
0.5882352941176471 4 1
0.9354838709677419 91 1
0.05263157894736842 26 1
0.9411764705882353 56 1
0.05128205128205128 12 1
1.0909090909090908 10 1
1.0769230769230769 1 1
1.0 35 1
0.05128205128205128 10 1
1.0 23 1
1.0 21 1
1.0 15 1
0.05405405405405406 14 1
1.0 10 1
0.05263157894736842 8 1
1.0 7 1
0.05263157894736842 11 1
0.05405405405405406 9 1
0.5882352941176471 6 1
0.07317073170731707 6 1
0.7142857142857143 20 1
0.55 6 1
0.5833333333333334 4 1
0.08695652173913043 16 1
0.08823529411764706 9 1
0.08823529411764706 14 1
0.09090909090909091 8 1
0.09090909090909091 9 1
0.5925925925925926 0 1
0.5909090909090909 10 1
0.5909090909090909 6 1
0.5909090909090909 3 1
0.09090909090909091 11 1
5.333333333333333 4 1
